순,이름,팀,WAAwithADJ,출장,선발,이닝,기회,자살,보살,실책,수비율,RF9,RNG,ARM,CS,BLK,E+,RAA,/133,POSADJ,RAAwithADJ,WAAw/oADJ,WAAwithADJ
485,이인복,20롯P,-0.130,2,1,45.1,6,1,4,1,.833,0.99,-0.90,0.00,-0.39,0.03,-0.11,-1.38,-36.33,0.00,-1.38,-0.130,-0.130
486,오태곤,20SLF,-0.130,0,23,172.0,56,39,15,2,.964,2.83,-0.65,-0.37,0.00,0.00,-0.10,-1.11,-7.73,-0.28,-1.40,-0.103,-0.130
487,정진호,20한LF,-0.132,3,69,623.1,164,158,5,1,.994,2.35,0.52,1.00,0.00,0.00,0.15,1.67,3.21,-3.06,-1.39,0.158,-0.132
488,이승진,20두P,-0.132,1,5,51.1,8,2,4,2,.750,1.05,-1.14,0.00,0.00,0.03,-0.30,-1.40,-32.70,0.00,-1.40,-0.132,-0.132
489,김창평,20S2B,-0.134,2,23,208.1,111,39,69,3,.973,4.67,-1.67,0.00,0.00,0.00,-0.12,-1.79,-10.28,0.38,-1.41,-0.169,-0.134
490,허일,20롯LF,-0.136,2,11,154.0,33,33,0,0,1.000,1.93,0.13,-0.90,0.00,0.00,0.09,-0.68,-5.32,-0.74,-1.43,-0.065,-0.136
491,박준태,20키CF,-0.136,3,112,965.1,258,247,6,5,.981,2.36,-0.27,-0.00,0.00,0.00,-0.50,-0.77,-0.96,-0.67,-1.44,-0.073,-0.136
492,주권,20KP,-0.148,3,0,70.0,9,2,5,2,.778,0.90,-1.36,0.00,0.00,0.05,-0.26,-1.57,-26.83,0.00,-1.57,-0.148,-0.148
493,최채흥,20삼P,-0.148,2,26,146.0,35,8,20,7,.800,1.73,-0.57,0.00,0.00,0.10,-1.11,-1.58,-12.96,0.00,-1.58,-0.148,-0.148
494,류지혁,20두3B,-0.151,2,3,54.1,25,11,12,2,.920,3.81,-1.53,0.00,0.00,0.00,-0.25,-1.78,-39.24,0.16,-1.62,-0.166,-0.151
495,송우현,20키RF,-0.151,1,4,39.2,8,8,0,0,1.000,1.82,-1.08,-0.32,0.00,0.00,0.02,-1.38,-41.75,-0.22,-1.60,-0.131,-0.151
496,김민,20KP,-0.156,2,6,42.2,2,0,1,1,.500,0.21,-1.43,0.00,0.00,-0.11,-0.11,-1.65,-46.34,0.00,-1.65,-0.156,-0.156
497,박치국,20두P,-0.158,2,0,71.2,14,3,9,2,.857,1.51,-1.33,0.00,-0.13,0.05,-0.26,-1.68,-27.98,0.00,-1.68,-0.158,-0.158
498,이승호,20키P,-0.158,3,23,118.2,24,8,15,1,.958,1.74,-1.81,0.00,0.00,0.08,0.04,-1.69,-17.04,0.00,-1.69,-0.158,-0.158
499,김동엽,20삼LF,-0.163,2,27,231.0,68,64,2,2,.971,2.57,0.14,-0.34,0.00,0.00,-0.27,-0.47,-2.44,-1.27,-1.74,-0.044,-0.163
500,노태형,20한2B,-0.165,3,28,248.2,156,98,53,5,.968,5.47,-1.02,0.00,0.00,0.00,-0.44,-1.46,-7.01,-0.28,-1.74,-0.138,-0.165
501,손호영,20L3B,-0.169,2,8,73.0,17,5,10,2,.882,1.85,-1.73,0.00,0.00,0.00,-0.18,-1.92,-31.45,0.10,-1.81,-0.179,-0.169
502,윤대경,20한P,-0.171,1,0,51.0,8,3,4,1,.875,1.24,-1.62,0.00,-0.13,0.03,-0.10,-1.82,-42.66,0.00,-1.82,-0.171,-0.171
503,유한준,20KRF,-0.173,2,17,129.2,28,27,1,0,1.000,1.94,-1.26,0.05,0.00,0.00,0.08,-1.13,-10.43,-0.71,-1.84,-0.106,-0.173
504,김성민,20SSS,-0.174,1,1,27.0,10,3,5,2,.800,2.67,-1.73,0.00,0.00,0.00,-0.32,-2.05,-90.67,0.15,-1.89,-0.188,-0.174
505,강한울,20삼SS,-0.175,1,28,243.1,91,28,61,2,.978,3.29,-3.26,0.00,0.00,0.00,0.32,-2.94,-14.45,1.07,-1.87,-0.275,-0.175
506,모터,20키3B,-0.188,1,10,82.0,27,11,14,2,.926,2.74,-1.44,-0.34,0.00,0.00,-0.19,-1.97,-28.71,0.03,-1.94,-0.191,-0.188
507,정주현,20L2B,-0.189,3,111,896.0,542,211,321,10,.982,5.34,-3.69,0.00,0.00,0.00,0.07,-3.62,-4.83,1.62,-2.00,-0.343,-0.189
508,이천웅,20LCF,-0.190,3,76,653.2,155,152,2,1,.994,2.12,-1.29,-1.78,0.00,0.00,0.12,-2.95,-5.40,0.94,-2.01,-0.279,-0.190
509,조한민,20한SS,-0.196,2,16,120.2,54,19,30,5,.907,3.66,-2.08,0.00,0.00,0.00,-0.64,-2.72,-27.01,0.65,-2.08,-0.257,-0.196
510,나성범,20NRF,-0.200,4,45,379.2,89,87,2,0,1.000,2.11,-0.70,0.42,0.00,0.00,0.23,-0.06,-0.17,-2.12,-2.18,-0.005,-0.200
511,이우성,20KLF,-0.201,3,8,101.0,16,16,0,0,1.000,1.43,-1.33,-0.43,0.00,0.00,0.06,-1.71,-20.27,-0.42,-2.13,-0.162,-0.201
512,김호령,20KCF,-0.204,2,33,361.2,93,88,3,2,.979,2.27,-4.28,1.69,0.00,0.00,-0.22,-2.82,-9.33,0.66,-2.16,-0.266,-0.204
513,김태균,20한1B,-0.205,3,51,402.0,373,352,21,0,1.000,8.35,0.82,0.00,0.00,0.00,0.64,1.46,4.35,-3.61,-2.15,0.139,-0.205
514,이원재,20N1B,-0.206,3,30,283.1,255,237,17,1,.996,8.07,0.13,0.00,0.00,0.00,0.25,0.38,1.62,-2.56,-2.18,0.036,-0.206
515,김상수,20삼2B,-0.207,2,101,817.1,471,215,249,7,.985,5.11,-4.21,0.00,0.00,0.00,0.49,-3.72,-5.45,1.50,-2.22,-0.347,-0.207
516,이성규,20삼1B,-0.217,2,53,539.1,441,379,54,8,.982,7.23,2.04,-0.00,0.00,0.00,-0.60,1.44,3.19,-3.71,-2.27,0.137,-0.217
517,김민혁,20KLF,-0.217,3,49,399.0,106,101,1,4,.962,2.30,1.37,-0.96,0.00,0.00,-0.58,-0.17,-0.50,-2.13,-2.29,-0.016,-0.217
518,강민국,20K2B,-0.220,3,35,315.2,148,64,79,5,.966,4.08,-3.07,0.00,0.00,0.00,-0.15,-3.22,-12.23,0.90,-2.32,-0.306,-0.220
519,모창민,20N1B,-0.226,3,18,147.2,134,121,11,2,.985,8.05,-0.90,0.00,0.00,0.00,-0.17,-1.07,-8.64,-1.33,-2.40,-0.100,-0.226
520,김민수,20KP,-0.234,3,18,103.1,12,8,3,1,.917,0.96,-2.42,0.00,0.00,-0.07,0.01,-2.48,-28.73,0.00,-2.48,-0.234,-0.234
521,로하스,20KRF,-0.236,3,106,890.0,230,219,7,4,.983,2.29,3.18,-0.49,0.00,0.00,-0.27,2.43,3.26,-5.01,-2.59,0.222,-0.236
522,임종찬,20한RF,-0.238,1,32,266.1,64,61,3,0,1.000,2.16,-1.26,0.02,0.00,0.00,0.16,-1.08,-4.84,-1.43,-2.50,-0.102,-0.238
523,최준우,20S2B,-0.239,3,52,441.1,255,104,143,8,.969,5.04,-2.74,0.00,0.00,0.00,-0.57,-3.31,-8.99,0.80,-2.52,-0.315,-0.239
524,이성곤,20삼1B,-0.244,3,18,165.2,131,119,10,2,.985,7.01,-2.02,0.95,0.00,0.00,-0.18,-1.25,-9.01,-1.34,-2.59,-0.117,-0.244
525,이대호,20롯1B,-0.254,2,53,443.1,500,460,38,2,.996,10.11,1.04,0.00,0.00,0.00,0.30,1.34,3.62,-4.03,-2.69,0.126,-0.254
526,이창진,20KCF,-0.260,1,21,178.2,32,30,2,0,1.000,1.61,-4.07,0.85,0.00,0.00,0.09,-3.14,-21.01,0.32,-2.81,-0.290,-0.260
527,이명기,20NLF,-0.262,3,107,875.0,192,186,5,1,.995,1.97,-0.30,1.87,0.00,0.00,0.29,1.86,2.54,-4.64,-2.78,0.175,-0.262
528,박한결,20한SS,-0.268,2,5,59.1,27,8,17,2,.926,3.79,-2.94,0.00,0.00,0.00,-0.22,-3.16,-63.85,0.32,-2.84,-0.298,-0.268
529,장영석,20K3B,-0.269,2,10,84.0,43,29,11,3,.930,4.29,-2.32,0.00,0.00,0.00,-0.38,-2.70,-38.43,-0.13,-2.83,-0.257,-0.269
530,장운호,20한RF,-0.273,2,4,59.1,12,12,0,0,1.000,1.82,-2.28,-0.38,0.00,0.00,0.03,-2.63,-53.01,-0.27,-2.89,-0.248,-0.273
531,라모스,20L1B,-0.282,3,103,827.1,862,799,57,6,.993,9.31,4.51,0.00,0.00,0.00,0.11,4.61,6.67,-7.66,-3.05,0.427,-0.282
532,호잉,20한RF,-0.288,2,33,278.0,73,71,2,0,1.000,2.36,-1.44,-0.24,0.00,0.00,0.17,-1.51,-6.51,-1.49,-3.00,-0.145,-0.288
533,박계범,20삼SS,-0.291,3,44,401.1,163,58,98,7,.957,3.50,-4.33,0.00,0.00,0.00,-0.19,-4.53,-13.51,1.47,-3.06,-0.432,-0.291
534,김문호,20한1B,-0.294,2,10,81.0,58,53,5,0,1.000,6.44,-2.07,-0.53,0.00,0.00,0.10,-2.50,-37.01,-0.64,-3.14,-0.235,-0.294
535,최진행,20한LF,-0.296,1,19,146.0,33,32,0,1,.970,1.97,-1.22,-1.00,0.00,0.00,-0.12,-2.33,-19.14,-0.79,-3.13,-0.221,-0.296
536,최주환,20두2B,-0.302,3,135,1059.0,582,285,287,10,.983,4.86,-4.52,0.00,0.00,0.00,0.48,-4.04,-4.56,0.80,-3.24,-0.376,-0.302
537,박찬도,20삼LF,-0.310,2,28,263.0,65,64,1,0,1.000,2.22,-1.78,-0.34,0.00,0.00,0.15,-1.97,-8.99,-1.30,-3.27,-0.187,-0.310
538,박정음,20키CF,-0.316,3,7,171.2,44,44,0,0,1.000,2.31,-2.10,-1.36,0.00,0.00,0.09,-3.38,-23.54,0.01,-3.36,-0.318,-0.316
539,안치홍,20롯2B,-0.325,2,106,919.1,507,185,308,14,.972,4.83,-4.39,0.00,0.00,0.00,-0.68,-5.07,-6.60,1.61,-3.46,-0.476,-0.325
540,이형종,20LRF,-0.327,1,61,534.0,124,119,1,4,.968,2.02,1.74,-1.94,0.00,0.00,-0.49,-0.69,-1.54,-2.84,-3.53,-0.064,-0.327
541,이병규,20롯1B,-0.365,1,32,236.2,235,223,10,2,.992,8.86,-1.71,0.00,0.00,0.00,-0.03,-1.74,-8.78,-2.18,-3.91,-0.162,-0.365
542,노수광,20한CF,-0.373,0,9,68.0,9,9,0,0,1.000,1.19,-3.76,0.04,0.00,0.00,0.04,-3.68,-64.85,-0.38,-4.07,-0.338,-0.373
543,권민석,20두3B,-0.385,2,11,163.2,58,28,28,2,.966,3.08,-4.46,0.00,0.00,0.00,0.06,-4.39,-32.13,0.30,-4.09,-0.413,-0.385
544,오윤석,20롯2B,-0.385,1,41,361.2,216,140,69,7,.968,5.20,-3.33,0.00,0.00,0.00,-0.58,-3.91,-12.94,-0.22,-4.13,-0.364,-0.385
545,박승욱,20K2B,-0.396,2,27,333.2,227,119,101,7,.969,5.93,-3.72,0.00,0.00,0.00,-0.64,-4.36,-15.64,0.15,-4.21,-0.410,-0.396
546,고종욱,20SLF,-0.401,2,39,302.2,61,59,0,2,.967,1.75,-0.19,-2.18,0.00,0.00,-0.23,-2.59,-10.25,-1.65,-4.24,-0.245,-0.401
547,김현수,20LLF,-0.428,3,110,936.0,257,247,9,1,.996,2.46,-1.64,1.98,0.00,0.00,0.36,0.71,0.90,-5.33,-4.63,0.065,-0.428
548,살라디노,20삼LF,-0.445,2,40,318.0,141,104,32,5,.965,3.85,-2.91,-0.51,0.00,0.00,-0.41,-3.83,-14.41,-0.99,-4.81,-0.354,-0.445
549,국해성,20두RF,-0.446,2,19,166.0,40,38,1,1,.975,2.11,-4.10,0.39,0.00,0.00,-0.10,-3.81,-27.49,-0.92,-4.73,-0.359,-0.446
550,김웅빈,20키1B,-0.465,2,47,416.1,405,367,32,6,.985,8.63,-1.04,0.00,0.00,0.00,-0.49,-1.53,-4.41,-3.42,-4.95,-0.144,-0.465
551,박병호,20키1B,-0.467,3,85,712.2,757,694,57,6,.992,9.48,1.62,0.00,0.00,0.00,-0.07,1.54,2.59,-6.53,-4.98,0.144,-0.467
552,민병헌,20롯CF,-0.519,2,72,686.1,177,175,2,0,1.000,2.32,-4.90,-1.81,0.00,0.00,0.34,-6.37,-11.11,0.91,-5.45,-0.606,-0.519
553,전준우,20롯LF,-0.520,2,136,1154.2,288,274,9,5,.983,2.21,1.03,0.11,0.00,0.00,-0.35,0.79,0.82,-6.34,-5.55,0.074,-0.520
554,팔카,20삼1B,-0.542,1,25,196.0,92,80,10,2,.978,4.13,-3.96,-0.17,0.00,0.00,-0.20,-4.33,-26.47,-1.36,-5.70,-0.412,-0.542
555,강진성,20N1B,-0.584,4,98,825.2,705,656,45,4,.994,7.64,1.06,-0.33,0.00,0.00,0.47,1.20,1.74,-7.42,-6.22,0.113,-0.584
556,정근우,20L2B,-0.624,3,31,253.0,149,59,81,9,.940,4.98,-5.84,0.00,0.00,0.00,-1.22,-7.05,-33.37,0.44,-6.61,-0.665,-0.624
557,강백호,20K1B,-0.648,3,124,1081.0,1143,1057,76,10,.991,9.43,3.31,-0.06,0.00,0.00,-0.31,2.95,3.26,-9.95,-7.00,0.273,-0.648
558,정훈,20롯CF,-0.659,2,91,768.0,473,437,34,2,.996,5.52,-4.43,-0.31,0.00,0.00,0.38,-4.36,-6.80,-2.71,-7.07,-0.407,-0.659
559,김찬형,20NSS,-0.662,4,15,195.2,96,33,53,10,.896,3.96,-6.61,0.00,0.00,0.00,-1.41,-8.03,-49.10,0.94,-7.09,-0.750,-0.662
560,한동민,20SRF,-0.686,2,48,392.0,81,78,1,2,.975,1.81,-6.07,1.03,0.00,0.00,-0.17,-5.20,-15.89,-2.17,-7.37,-0.484,-0.686
561,이원석,20삼3B,-0.859,3,108,823.0,441,350,81,10,.977,4.71,-6.35,0.00,0.00,0.00,-0.05,-6.40,-9.31,-2.74,-9.14,-0.602,-0.859
562,이용규,20한CF,-0.888,3,106,878.1,245,242,0,3,.988,2.48,-4.66,-5.70,0.00,0.00,-0.17,-10.53,-14.35,1.03,-9.50,-0.985,-0.888
563,최원준,20KCF,-0.952,2,88,796.0,216,208,4,4,.982,2.40,-9.42,-1.25,0.00,0.00,-0.39,-11.06,-16.62,0.84,-10.21,-1.031,-0.952
564,허정협,20키LF,-0.975,3,87,732.1,172,163,6,3,.983,2.08,-5.03,-1.11,0.00,0.00,-0.16,-6.29,-10.28,-4.11,-10.40,-0.589,-0.975
565,오재일,20두1B,-1.008,3,110,927.1,872,833,36,3,.997,8.43,-3.16,0.00,0.00,0.00,0.86,-2.29,-2.96,-8.57,-10.86,-0.213,-1.008
566,유민상,20K1B,-1.140,3,107,932.0,889,829,51,9,.990,8.50,-3.29,0.00,0.00,0.00,-0.33,-3.62,-4.64,-8.47,-12.09,-0.341,-1.140
567,손아섭,20롯RF,-1.280,2,123,1056.2,239,234,4,1,.996,2.03,-4.41,-4.00,0.00,0.00,0.43,-7.98,-9.04,-5.89,-13.87,-0.737,-1.280
568,로맥,20S1B,-1.333,3,127,1080.2,1018,950,56,12,.988,8.38,-4.26,0.00,0.00,0.00,-0.63,-4.89,-5.41,-9.52,-14.41,-0.452,-1.333
569,나지완,20KLF,-1.378,2,129,1018.2,210,206,3,1,.995,1.85,-6.28,-3.27,0.00,0.00,0.37,-9.18,-10.78,-5.63,-14.81,-0.854,-1.378
570,김재환,20두LF,-1.462,3,126,1014.2,254,247,5,2,.992,2.24,-8.69,-1.67,0.00,0.00,0.17,-10.18,-12.01,-5.65,-15.84,-0.940,-1.462
571,터커,20KRF,-2.0,2,140,1180.0,252,247,4,1,0.996,1.91,-10.05,-5.63,0.0,0.0,0.5,-15.18,-15.4,-6.62,-21.8,-1.393,-2.0
